2021-04-19 21:40:51,342 - Epoch: 1000	MRR: 0.024	Hits@10: 0.070	Hits@5: 0.023	Hits@1: 0.006
2021-04-19 21:57:46,520 - Epoch: 2000	MRR: 0.051	Hits@10: 0.102	Hits@5: 0.068	Hits@1: 0.021
2021-04-19 22:13:57,232 - Epoch: 3000	MRR: 0.068	Hits@10: 0.123	Hits@5: 0.095	Hits@1: 0.033
2021-04-19 22:30:31,979 - Epoch: 4000	MRR: 0.080	Hits@10: 0.132	Hits@5: 0.102	Hits@1: 0.045
2021-04-19 22:45:38,317 - Epoch: 5000	MRR: 0.079	Hits@10: 0.143	Hits@5: 0.102	Hits@1: 0.042
2021-04-19 23:01:15,140 - Epoch: 6000	MRR: 0.086	Hits@10: 0.155	Hits@5: 0.110	Hits@1: 0.050
2021-04-19 23:19:01,991 - Epoch: 7000	MRR: 0.083	Hits@10: 0.150	Hits@5: 0.114	Hits@1: 0.045
2021-04-19 23:36:26,325 - Epoch: 8000	MRR: 0.082	Hits@10: 0.159	Hits@5: 0.115	Hits@1: 0.041
2021-04-19 23:50:40,134 - Epoch: 9000	MRR: 0.084	Hits@10: 0.157	Hits@5: 0.115	Hits@1: 0.044
2021-04-20 00:04:43,596 - Epoch: 10000	MRR: 0.087	Hits@10: 0.162	Hits@5: 0.116	Hits@1: 0.048
2021-04-20 00:18:36,983 - Epoch: 11000	MRR: 0.088	Hits@10: 0.153	Hits@5: 0.115	Hits@1: 0.052
2021-04-20 00:32:32,282 - Epoch: 12000	MRR: 0.093	Hits@10: 0.165	Hits@5: 0.122	Hits@1: 0.056
2021-04-20 00:46:36,064 - Epoch: 13000	MRR: 0.090	Hits@10: 0.164	Hits@5: 0.119	Hits@1: 0.047
2021-04-20 01:00:48,122 - Epoch: 14000	MRR: 0.091	Hits@10: 0.164	Hits@5: 0.124	Hits@1: 0.049
2021-04-20 01:14:55,893 - Epoch: 15000	MRR: 0.092	Hits@10: 0.160	Hits@5: 0.118	Hits@1: 0.055
2021-04-20 01:28:50,014 - Epoch: 16000	MRR: 0.094	Hits@10: 0.165	Hits@5: 0.132	Hits@1: 0.055
2021-04-20 01:42:43,944 - Epoch: 17000	MRR: 0.097	Hits@10: 0.172	Hits@5: 0.130	Hits@1: 0.057
2021-04-20 01:56:42,489 - Epoch: 18000	MRR: 0.095	Hits@10: 0.163	Hits@5: 0.125	Hits@1: 0.055
2021-04-20 02:10:57,263 - Epoch: 19000	MRR: 0.097	Hits@10: 0.169	Hits@5: 0.131	Hits@1: 0.057
2021-04-20 02:25:11,692 - Epoch: 20000	MRR: 0.093	Hits@10: 0.163	Hits@5: 0.129	Hits@1: 0.052
2021-04-20 02:39:13,506 - Epoch: 21000	MRR: 0.093	Hits@10: 0.166	Hits@5: 0.124	Hits@1: 0.052
2021-04-20 02:53:14,146 - Epoch: 22000	MRR: 0.091	Hits@10: 0.161	Hits@5: 0.124	Hits@1: 0.049
2021-04-20 03:07:19,389 - Epoch: 23000	MRR: 0.095	Hits@10: 0.162	Hits@5: 0.132	Hits@1: 0.056
2021-04-20 03:21:31,326 - Epoch: 24000	MRR: 0.091	Hits@10: 0.160	Hits@5: 0.127	Hits@1: 0.048
2021-04-20 03:35:49,792 - Epoch: 25000	MRR: 0.086	Hits@10: 0.152	Hits@5: 0.114	Hits@1: 0.045
2021-04-20 03:50:02,890 - Epoch: 26000	MRR: 0.092	Hits@10: 0.158	Hits@5: 0.122	Hits@1: 0.052
2021-04-20 04:04:08,657 - Epoch: 27000	MRR: 0.084	Hits@10: 0.152	Hits@5: 0.112	Hits@1: 0.043
2021-04-20 04:18:10,788 - Epoch: 28000	MRR: 0.085	Hits@10: 0.154	Hits@5: 0.114	Hits@1: 0.045
2021-04-20 04:32:19,619 - Epoch: 29000	MRR: 0.083	Hits@10: 0.153	Hits@5: 0.108	Hits@1: 0.042
2021-04-20 04:46:36,127 - Epoch: 30000	MRR: 0.086	Hits@10: 0.155	Hits@5: 0.116	Hits@1: 0.045
2021-04-20 05:00:55,051 - Epoch: 31000	MRR: 0.085	Hits@10: 0.153	Hits@5: 0.115	Hits@1: 0.045
2021-04-20 05:15:06,270 - Epoch: 32000	MRR: 0.082	Hits@10: 0.147	Hits@5: 0.107	Hits@1: 0.042
2021-04-20 05:29:06,648 - Epoch: 33000	MRR: 0.081	Hits@10: 0.150	Hits@5: 0.111	Hits@1: 0.040
2021-04-20 05:43:03,092 - Epoch: 34000	MRR: 0.084	Hits@10: 0.152	Hits@5: 0.114	Hits@1: 0.042
2021-04-20 05:55:40,604 - Epoch: 35000	MRR: 0.085	Hits@10: 0.151	Hits@5: 0.111	Hits@1: 0.045
2021-04-20 06:08:18,516 - Epoch: 36000	MRR: 0.083	Hits@10: 0.149	Hits@5: 0.109	Hits@1: 0.044
2021-04-20 06:20:56,032 - Epoch: 37000	MRR: 0.085	Hits@10: 0.149	Hits@5: 0.113	Hits@1: 0.045
2021-04-20 06:33:36,935 - Epoch: 38000	MRR: 0.083	Hits@10: 0.153	Hits@5: 0.115	Hits@1: 0.042
2021-04-20 06:46:19,557 - Epoch: 39000	MRR: 0.080	Hits@10: 0.144	Hits@5: 0.109	Hits@1: 0.040
2021-04-20 06:59:02,760 - Epoch: 40000	MRR: 0.084	Hits@10: 0.159	Hits@5: 0.115	Hits@1: 0.042
2021-04-20 07:11:46,173 - Epoch: 41000	MRR: 0.089	Hits@10: 0.157	Hits@5: 0.121	Hits@1: 0.046
2021-04-20 07:24:30,289 - Epoch: 42000	MRR: 0.087	Hits@10: 0.156	Hits@5: 0.117	Hits@1: 0.044
2021-04-20 07:37:14,474 - Epoch: 43000	MRR: 0.082	Hits@10: 0.155	Hits@5: 0.113	Hits@1: 0.038
2021-04-20 07:49:56,268 - Epoch: 44000	MRR: 0.075	Hits@10: 0.143	Hits@5: 0.105	Hits@1: 0.035
2021-04-20 08:02:34,718 - Epoch: 45000	MRR: 0.078	Hits@10: 0.148	Hits@5: 0.107	Hits@1: 0.035
2021-04-20 08:15:23,595 - Epoch: 46000	MRR: 0.081	Hits@10: 0.149	Hits@5: 0.112	Hits@1: 0.039
2021-04-20 08:28:02,656 - Epoch: 47000	MRR: 0.080	Hits@10: 0.149	Hits@5: 0.109	Hits@1: 0.040
2021-04-20 08:28:02,746 - Reload state_dict from state/TransR3000_40shot/state_dict
2021-04-20 08:28:03,454 - Epoch: None	MRR: 0.270	Hits@10: 0.409	Hits@5: 0.364	Hits@1: 0.168
