2021-04-23 09:21:36,754 - Epoch: 1000	MRR: 0.025	Hits@10: 0.070	Hits@5: 0.027	Hits@1: 0.006
2021-04-23 09:33:02,267 - Epoch: 2000	MRR: 0.054	Hits@10: 0.091	Hits@5: 0.064	Hits@1: 0.031
2021-04-23 09:44:37,197 - Epoch: 3000	MRR: 0.061	Hits@10: 0.115	Hits@5: 0.086	Hits@1: 0.028
2021-04-23 09:56:04,594 - Epoch: 4000	MRR: 0.068	Hits@10: 0.130	Hits@5: 0.094	Hits@1: 0.031
2021-04-23 10:07:31,409 - Epoch: 5000	MRR: 0.082	Hits@10: 0.147	Hits@5: 0.098	Hits@1: 0.051
2021-04-23 10:18:59,325 - Epoch: 6000	MRR: 0.086	Hits@10: 0.146	Hits@5: 0.103	Hits@1: 0.053
2021-04-23 10:30:26,605 - Epoch: 7000	MRR: 0.084	Hits@10: 0.152	Hits@5: 0.104	Hits@1: 0.048
2021-04-23 10:41:54,086 - Epoch: 8000	MRR: 0.088	Hits@10: 0.161	Hits@5: 0.113	Hits@1: 0.051
2021-04-23 10:53:57,611 - Epoch: 9000	MRR: 0.088	Hits@10: 0.167	Hits@5: 0.117	Hits@1: 0.050
2021-04-23 11:05:25,437 - Epoch: 10000	MRR: 0.092	Hits@10: 0.170	Hits@5: 0.122	Hits@1: 0.053
2021-04-23 11:16:55,141 - Epoch: 11000	MRR: 0.088	Hits@10: 0.157	Hits@5: 0.109	Hits@1: 0.052
2021-04-23 11:28:19,684 - Epoch: 12000	MRR: 0.084	Hits@10: 0.155	Hits@5: 0.116	Hits@1: 0.040
2021-04-23 11:39:41,936 - Epoch: 13000	MRR: 0.093	Hits@10: 0.157	Hits@5: 0.123	Hits@1: 0.057
2021-04-23 11:51:04,714 - Epoch: 14000	MRR: 0.092	Hits@10: 0.162	Hits@5: 0.129	Hits@1: 0.052
2021-04-23 12:02:34,669 - Epoch: 15000	MRR: 0.093	Hits@10: 0.158	Hits@5: 0.121	Hits@1: 0.057
2021-04-23 12:14:16,859 - Epoch: 16000	MRR: 0.094	Hits@10: 0.162	Hits@5: 0.131	Hits@1: 0.056
