2020-08-11 15:40:08,408 - Epoch: 1000	MRR: 0.405	Hits@10: 0.663	Hits@5: 0.594	Hits@1: 0.235
2020-08-11 15:51:11,608 - Epoch: 2000	MRR: 0.410	Hits@10: 0.662	Hits@5: 0.611	Hits@1: 0.234
2020-08-11 16:02:20,009 - Epoch: 3000	MRR: 0.405	Hits@10: 0.670	Hits@5: 0.589	Hits@1: 0.232
2020-08-11 16:13:18,351 - Epoch: 4000	MRR: 0.413	Hits@10: 0.668	Hits@5: 0.595	Hits@1: 0.242
2020-08-11 16:24:14,008 - Epoch: 5000	MRR: 0.425	Hits@10: 0.662	Hits@5: 0.599	Hits@1: 0.264
2020-08-11 16:35:19,294 - Epoch: 6000	MRR: 0.415	Hits@10: 0.680	Hits@5: 0.611	Hits@1: 0.237
2020-08-11 16:46:14,673 - Epoch: 7000	MRR: 0.427	Hits@10: 0.670	Hits@5: 0.601	Hits@1: 0.262
2020-08-11 16:57:23,144 - Epoch: 8000	MRR: 0.420	Hits@10: 0.679	Hits@5: 0.606	Hits@1: 0.247
2020-08-11 17:12:21,281 - Epoch: 9000	MRR: 0.434	Hits@10: 0.677	Hits@5: 0.612	Hits@1: 0.269
2020-08-11 17:33:54,456 - Epoch: 10000	MRR: 0.441	Hits@10: 0.688	Hits@5: 0.620	Hits@1: 0.277
2020-08-11 17:56:17,049 - Epoch: 11000	MRR: 0.435	Hits@10: 0.692	Hits@5: 0.618	Hits@1: 0.266
2020-08-11 18:18:04,216 - Epoch: 12000	MRR: 0.429	Hits@10: 0.695	Hits@5: 0.623	Hits@1: 0.255
2020-08-11 18:39:38,965 - Epoch: 13000	MRR: 0.428	Hits@10: 0.676	Hits@5: 0.607	Hits@1: 0.258
2020-08-11 19:01:16,937 - Epoch: 14000	MRR: 0.439	Hits@10: 0.681	Hits@5: 0.615	Hits@1: 0.269
2020-08-11 19:23:23,803 - Epoch: 15000	MRR: 0.438	Hits@10: 0.680	Hits@5: 0.623	Hits@1: 0.273
2020-08-11 19:45:24,876 - Epoch: 16000	MRR: 0.446	Hits@10: 0.688	Hits@5: 0.626	Hits@1: 0.281
2020-08-11 20:07:16,409 - Epoch: 17000	MRR: 0.450	Hits@10: 0.690	Hits@5: 0.622	Hits@1: 0.288
2020-08-11 20:29:20,179 - Epoch: 18000	MRR: 0.442	Hits@10: 0.692	Hits@5: 0.629	Hits@1: 0.273
2020-08-11 20:43:25,429 - Epoch: 19000	MRR: 0.462	Hits@10: 0.693	Hits@5: 0.627	Hits@1: 0.299
2020-08-11 21:05:35,114 - Epoch: 20000	MRR: 0.446	Hits@10: 0.692	Hits@5: 0.635	Hits@1: 0.279
2020-08-11 21:27:05,801 - Epoch: 21000	MRR: 0.453	Hits@10: 0.700	Hits@5: 0.635	Hits@1: 0.290
2020-08-11 21:49:26,098 - Epoch: 22000	MRR: 0.461	Hits@10: 0.702	Hits@5: 0.638	Hits@1: 0.301
2020-08-11 22:11:28,673 - Epoch: 23000	MRR: 0.458	Hits@10: 0.699	Hits@5: 0.637	Hits@1: 0.295
2020-08-11 22:33:11,685 - Epoch: 24000	MRR: 0.458	Hits@10: 0.699	Hits@5: 0.625	Hits@1: 0.297
2020-08-11 22:55:17,500 - Epoch: 25000	MRR: 0.437	Hits@10: 0.704	Hits@5: 0.637	Hits@1: 0.266
2020-08-11 23:16:51,579 - Epoch: 26000	MRR: 0.455	Hits@10: 0.700	Hits@5: 0.642	Hits@1: 0.290
2020-08-11 23:38:39,283 - Epoch: 27000	MRR: 0.464	Hits@10: 0.708	Hits@5: 0.642	Hits@1: 0.302
2020-08-12 00:01:00,179 - Epoch: 28000	MRR: 0.445	Hits@10: 0.706	Hits@5: 0.635	Hits@1: 0.272
2020-08-12 00:16:21,799 - Epoch: 29000	MRR: 0.452	Hits@10: 0.699	Hits@5: 0.638	Hits@1: 0.285
2020-08-12 00:27:20,562 - Epoch: 30000	MRR: 0.463	Hits@10: 0.697	Hits@5: 0.641	Hits@1: 0.301
2020-08-12 00:38:17,763 - Epoch: 31000	MRR: 0.462	Hits@10: 0.695	Hits@5: 0.636	Hits@1: 0.299
2020-08-12 00:49:20,281 - Epoch: 32000	MRR: 0.463	Hits@10: 0.708	Hits@5: 0.642	Hits@1: 0.302
2020-08-12 01:00:12,275 - Epoch: 33000	MRR: 0.462	Hits@10: 0.706	Hits@5: 0.643	Hits@1: 0.299
2020-08-12 01:11:14,430 - Epoch: 34000	MRR: 0.468	Hits@10: 0.701	Hits@5: 0.639	Hits@1: 0.306
2020-08-12 01:22:22,300 - Epoch: 35000	MRR: 0.473	Hits@10: 0.712	Hits@5: 0.640	Hits@1: 0.315
2020-08-12 01:33:21,240 - Epoch: 36000	MRR: 0.465	Hits@10: 0.706	Hits@5: 0.634	Hits@1: 0.304
2020-08-12 01:44:20,795 - Epoch: 37000	MRR: 0.467	Hits@10: 0.701	Hits@5: 0.630	Hits@1: 0.314
2020-08-12 01:55:17,768 - Epoch: 38000	MRR: 0.467	Hits@10: 0.700	Hits@5: 0.633	Hits@1: 0.311
2020-08-12 02:06:18,202 - Epoch: 39000	MRR: 0.470	Hits@10: 0.708	Hits@5: 0.635	Hits@1: 0.311
