2020-11-21 09:52:23,866 - Epoch: 1000	MRR: 0.030	Hits@10: 0.071	Hits@5: 0.060	Hits@1: 0.006
2020-11-21 10:05:00,551 - Epoch: 2000	MRR: 0.055	Hits@10: 0.110	Hits@5: 0.082	Hits@1: 0.019
2020-11-21 10:17:50,677 - Epoch: 3000	MRR: 0.067	Hits@10: 0.128	Hits@5: 0.089	Hits@1: 0.030
2020-11-21 10:30:28,650 - Epoch: 4000	MRR: 0.083	Hits@10: 0.136	Hits@5: 0.101	Hits@1: 0.050
2020-11-21 10:43:07,603 - Epoch: 5000	MRR: 0.080	Hits@10: 0.145	Hits@5: 0.108	Hits@1: 0.043
2020-11-21 10:55:50,233 - Epoch: 6000	MRR: 0.087	Hits@10: 0.148	Hits@5: 0.106	Hits@1: 0.052
2020-11-21 11:08:22,678 - Epoch: 7000	MRR: 0.087	Hits@10: 0.162	Hits@5: 0.115	Hits@1: 0.047
2020-11-21 11:21:01,308 - Epoch: 8000	MRR: 0.084	Hits@10: 0.151	Hits@5: 0.112	Hits@1: 0.043
2020-11-21 11:33:49,923 - Epoch: 9000	MRR: 0.086	Hits@10: 0.154	Hits@5: 0.114	Hits@1: 0.045
2020-11-21 11:46:20,576 - Epoch: 10000	MRR: 0.086	Hits@10: 0.153	Hits@5: 0.117	Hits@1: 0.046
2020-11-21 11:58:58,818 - Epoch: 11000	MRR: 0.094	Hits@10: 0.163	Hits@5: 0.117	Hits@1: 0.052
2020-11-21 12:11:39,275 - Epoch: 12000	MRR: 0.090	Hits@10: 0.167	Hits@5: 0.122	Hits@1: 0.048
2020-11-21 12:24:00,674 - Epoch: 13000	MRR: 0.094	Hits@10: 0.168	Hits@5: 0.133	Hits@1: 0.052
2020-11-21 12:36:46,786 - Epoch: 14000	MRR: 0.089	Hits@10: 0.161	Hits@5: 0.122	Hits@1: 0.047
2020-11-21 12:49:35,066 - Epoch: 15000	MRR: 0.094	Hits@10: 0.171	Hits@5: 0.135	Hits@1: 0.051
2020-11-21 13:02:00,386 - Epoch: 16000	MRR: 0.088	Hits@10: 0.164	Hits@5: 0.126	Hits@1: 0.046
2020-11-21 13:14:45,887 - Epoch: 17000	MRR: 0.092	Hits@10: 0.165	Hits@5: 0.125	Hits@1: 0.049
2020-11-21 13:27:26,157 - Epoch: 18000	MRR: 0.098	Hits@10: 0.171	Hits@5: 0.131	Hits@1: 0.055
2020-11-21 13:39:53,353 - Epoch: 19000	MRR: 0.093	Hits@10: 0.178	Hits@5: 0.130	Hits@1: 0.049
2020-11-21 13:52:39,260 - Epoch: 20000	MRR: 0.093	Hits@10: 0.167	Hits@5: 0.135	Hits@1: 0.048
2020-11-21 14:05:19,703 - Epoch: 21000	MRR: 0.099	Hits@10: 0.175	Hits@5: 0.137	Hits@1: 0.057
2020-11-21 14:17:57,529 - Epoch: 22000	MRR: 0.093	Hits@10: 0.171	Hits@5: 0.135	Hits@1: 0.052
2020-11-21 14:30:45,041 - Epoch: 23000	MRR: 0.095	Hits@10: 0.177	Hits@5: 0.138	Hits@1: 0.051
2020-11-21 14:43:18,382 - Epoch: 24000	MRR: 0.094	Hits@10: 0.174	Hits@5: 0.137	Hits@1: 0.050
2020-11-21 14:55:55,232 - Epoch: 25000	MRR: 0.095	Hits@10: 0.172	Hits@5: 0.138	Hits@1: 0.051
2020-11-21 15:08:43,247 - Epoch: 26000	MRR: 0.093	Hits@10: 0.172	Hits@5: 0.138	Hits@1: 0.048
2020-11-21 15:21:23,999 - Epoch: 27000	MRR: 0.094	Hits@10: 0.175	Hits@5: 0.139	Hits@1: 0.048
2020-11-21 15:34:01,218 - Epoch: 28000	MRR: 0.096	Hits@10: 0.169	Hits@5: 0.137	Hits@1: 0.052
2020-11-21 15:46:47,286 - Epoch: 29000	MRR: 0.095	Hits@10: 0.173	Hits@5: 0.130	Hits@1: 0.052
2020-11-21 15:59:21,666 - Epoch: 30000	MRR: 0.095	Hits@10: 0.169	Hits@5: 0.138	Hits@1: 0.052
2020-11-21 16:11:56,126 - Epoch: 31000	MRR: 0.098	Hits@10: 0.173	Hits@5: 0.139	Hits@1: 0.054
2020-11-21 16:24:38,058 - Epoch: 32000	MRR: 0.096	Hits@10: 0.177	Hits@5: 0.141	Hits@1: 0.053
2020-11-21 16:37:05,130 - Epoch: 33000	MRR: 0.097	Hits@10: 0.182	Hits@5: 0.140	Hits@1: 0.053
2020-11-21 16:49:49,378 - Epoch: 34000	MRR: 0.097	Hits@10: 0.172	Hits@5: 0.135	Hits@1: 0.055
2020-11-21 17:02:40,704 - Epoch: 35000	MRR: 0.094	Hits@10: 0.172	Hits@5: 0.132	Hits@1: 0.052
2020-11-21 17:15:09,944 - Epoch: 36000	MRR: 0.094	Hits@10: 0.169	Hits@5: 0.134	Hits@1: 0.053
2020-11-21 17:27:50,882 - Epoch: 37000	MRR: 0.096	Hits@10: 0.171	Hits@5: 0.129	Hits@1: 0.056
2020-11-21 17:40:40,770 - Epoch: 38000	MRR: 0.093	Hits@10: 0.175	Hits@5: 0.130	Hits@1: 0.049
2020-11-21 17:52:03,854 - Epoch: 39000	MRR: 0.096	Hits@10: 0.175	Hits@5: 0.132	Hits@1: 0.052
2020-11-21 18:03:20,313 - Epoch: 40000	MRR: 0.094	Hits@10: 0.168	Hits@5: 0.132	Hits@1: 0.050
2020-11-21 18:14:47,833 - Epoch: 41000	MRR: 0.094	Hits@10: 0.173	Hits@5: 0.127	Hits@1: 0.050
2020-11-21 18:26:11,020 - Epoch: 42000	MRR: 0.094	Hits@10: 0.173	Hits@5: 0.134	Hits@1: 0.051
2020-11-21 18:37:19,876 - Epoch: 43000	MRR: 0.093	Hits@10: 0.174	Hits@5: 0.138	Hits@1: 0.049
2020-11-21 18:48:39,805 - Epoch: 44000	MRR: 0.089	Hits@10: 0.167	Hits@5: 0.128	Hits@1: 0.047
2020-11-21 19:00:06,347 - Epoch: 45000	MRR: 0.096	Hits@10: 0.173	Hits@5: 0.138	Hits@1: 0.050
2020-11-21 19:11:26,490 - Epoch: 46000	MRR: 0.096	Hits@10: 0.179	Hits@5: 0.138	Hits@1: 0.053
2020-11-21 19:22:38,363 - Epoch: 47000	MRR: 0.093	Hits@10: 0.172	Hits@5: 0.131	Hits@1: 0.050
2020-11-21 19:33:51,124 - Epoch: 48000	MRR: 0.089	Hits@10: 0.168	Hits@5: 0.128	Hits@1: 0.048
2020-11-21 19:45:14,302 - Epoch: 49000	MRR: 0.094	Hits@10: 0.168	Hits@5: 0.131	Hits@1: 0.053
2020-11-21 19:56:33,410 - Epoch: 50000	MRR: 0.090	Hits@10: 0.167	Hits@5: 0.132	Hits@1: 0.044
2020-11-21 20:07:43,437 - Epoch: 51000	MRR: 0.087	Hits@10: 0.166	Hits@5: 0.126	Hits@1: 0.045
2020-11-21 20:07:43,508 - Reload state_dict from state/TransR30000_30shot/state_dict
2020-11-21 20:07:44,255 - Epoch: None	MRR: 0.272	Hits@10: 0.435	Hits@5: 0.374	Hits@1: 0.154
