2020-12-24 15:40:31,452 - Epoch: 1000	MRR: 0.028	Hits@10: 0.070	Hits@5: 0.048	Hits@1: 0.004
2020-12-24 15:51:36,848 - Epoch: 2000	MRR: 0.059	Hits@10: 0.109	Hits@5: 0.074	Hits@1: 0.029
2020-12-24 16:02:46,939 - Epoch: 3000	MRR: 0.068	Hits@10: 0.119	Hits@5: 0.087	Hits@1: 0.036
2020-12-24 16:13:52,381 - Epoch: 4000	MRR: 0.075	Hits@10: 0.128	Hits@5: 0.094	Hits@1: 0.042
2020-12-24 16:24:59,209 - Epoch: 5000	MRR: 0.079	Hits@10: 0.135	Hits@5: 0.099	Hits@1: 0.043
2020-12-24 16:36:14,020 - Epoch: 6000	MRR: 0.082	Hits@10: 0.129	Hits@5: 0.101	Hits@1: 0.048
2020-12-24 16:47:29,883 - Epoch: 7000	MRR: 0.085	Hits@10: 0.135	Hits@5: 0.106	Hits@1: 0.051
2020-12-24 16:58:44,759 - Epoch: 8000	MRR: 0.076	Hits@10: 0.136	Hits@5: 0.103	Hits@1: 0.041
2020-12-24 17:09:57,181 - Epoch: 9000	MRR: 0.083	Hits@10: 0.135	Hits@5: 0.109	Hits@1: 0.047
2020-12-24 17:21:03,041 - Epoch: 10000	MRR: 0.085	Hits@10: 0.134	Hits@5: 0.108	Hits@1: 0.049
2020-12-24 17:32:12,131 - Epoch: 11000	MRR: 0.081	Hits@10: 0.135	Hits@5: 0.109	Hits@1: 0.044
2020-12-24 17:43:21,871 - Epoch: 12000	MRR: 0.085	Hits@10: 0.142	Hits@5: 0.114	Hits@1: 0.047
2020-12-24 17:54:35,108 - Epoch: 13000	MRR: 0.088	Hits@10: 0.145	Hits@5: 0.121	Hits@1: 0.049
2020-12-24 18:05:43,055 - Epoch: 14000	MRR: 0.085	Hits@10: 0.136	Hits@5: 0.110	Hits@1: 0.048
2020-12-24 18:16:53,314 - Epoch: 15000	MRR: 0.086	Hits@10: 0.139	Hits@5: 0.112	Hits@1: 0.048
2020-12-24 18:28:02,303 - Epoch: 16000	MRR: 0.083	Hits@10: 0.141	Hits@5: 0.109	Hits@1: 0.045
2020-12-24 18:39:10,861 - Epoch: 17000	MRR: 0.085	Hits@10: 0.150	Hits@5: 0.114	Hits@1: 0.044
2020-12-24 18:50:19,199 - Epoch: 18000	MRR: 0.087	Hits@10: 0.148	Hits@5: 0.116	Hits@1: 0.046
2020-12-24 19:01:22,580 - Epoch: 19000	MRR: 0.086	Hits@10: 0.138	Hits@5: 0.109	Hits@1: 0.049
2020-12-24 19:12:27,699 - Epoch: 20000	MRR: 0.088	Hits@10: 0.142	Hits@5: 0.117	Hits@1: 0.050
2020-12-24 19:23:31,604 - Epoch: 21000	MRR: 0.090	Hits@10: 0.146	Hits@5: 0.113	Hits@1: 0.052
2020-12-24 19:34:35,796 - Epoch: 22000	MRR: 0.082	Hits@10: 0.146	Hits@5: 0.110	Hits@1: 0.041
2020-12-24 19:45:41,049 - Epoch: 23000	MRR: 0.083	Hits@10: 0.140	Hits@5: 0.114	Hits@1: 0.045
2020-12-24 19:56:46,281 - Epoch: 24000	MRR: 0.082	Hits@10: 0.132	Hits@5: 0.104	Hits@1: 0.045
2020-12-24 20:07:51,817 - Epoch: 25000	MRR: 0.085	Hits@10: 0.130	Hits@5: 0.110	Hits@1: 0.052
2020-12-24 20:19:00,711 - Epoch: 26000	MRR: 0.080	Hits@10: 0.128	Hits@5: 0.104	Hits@1: 0.043
2020-12-24 20:30:07,144 - Epoch: 27000	MRR: 0.086	Hits@10: 0.137	Hits@5: 0.114	Hits@1: 0.045
2020-12-24 20:41:12,445 - Epoch: 28000	MRR: 0.081	Hits@10: 0.135	Hits@5: 0.103	Hits@1: 0.045
2020-12-24 20:52:19,789 - Epoch: 29000	MRR: 0.086	Hits@10: 0.138	Hits@5: 0.112	Hits@1: 0.049
2020-12-24 21:03:23,244 - Epoch: 30000	MRR: 0.082	Hits@10: 0.134	Hits@5: 0.108	Hits@1: 0.046
2020-12-24 21:14:28,503 - Epoch: 31000	MRR: 0.086	Hits@10: 0.140	Hits@5: 0.113	Hits@1: 0.049
2020-12-24 21:25:32,941 - Epoch: 32000	MRR: 0.088	Hits@10: 0.141	Hits@5: 0.112	Hits@1: 0.050
2020-12-24 21:36:35,865 - Epoch: 33000	MRR: 0.085	Hits@10: 0.135	Hits@5: 0.111	Hits@1: 0.047
2020-12-24 21:47:40,752 - Epoch: 34000	MRR: 0.086	Hits@10: 0.143	Hits@5: 0.116	Hits@1: 0.048
2020-12-24 21:58:43,285 - Epoch: 35000	MRR: 0.085	Hits@10: 0.138	Hits@5: 0.106	Hits@1: 0.048
2020-12-24 22:09:45,749 - Epoch: 36000	MRR: 0.088	Hits@10: 0.145	Hits@5: 0.118	Hits@1: 0.049
2020-12-24 22:20:49,873 - Epoch: 37000	MRR: 0.087	Hits@10: 0.140	Hits@5: 0.110	Hits@1: 0.053
2020-12-24 22:31:53,159 - Epoch: 38000	MRR: 0.088	Hits@10: 0.148	Hits@5: 0.116	Hits@1: 0.050
2020-12-24 22:42:55,469 - Epoch: 39000	MRR: 0.081	Hits@10: 0.136	Hits@5: 0.110	Hits@1: 0.042
2020-12-24 22:54:00,531 - Epoch: 40000	MRR: 0.082	Hits@10: 0.139	Hits@5: 0.109	Hits@1: 0.044
2020-12-24 23:05:06,101 - Epoch: 41000	MRR: 0.087	Hits@10: 0.140	Hits@5: 0.116	Hits@1: 0.047
2020-12-24 23:16:11,492 - Epoch: 42000	MRR: 0.087	Hits@10: 0.140	Hits@5: 0.119	Hits@1: 0.049
2020-12-24 23:27:17,527 - Epoch: 43000	MRR: 0.084	Hits@10: 0.133	Hits@5: 0.112	Hits@1: 0.046
2020-12-24 23:38:23,940 - Epoch: 44000	MRR: 0.084	Hits@10: 0.136	Hits@5: 0.113	Hits@1: 0.047
2020-12-24 23:49:28,893 - Epoch: 45000	MRR: 0.082	Hits@10: 0.137	Hits@5: 0.110	Hits@1: 0.044
2020-12-25 00:00:32,021 - Epoch: 46000	MRR: 0.084	Hits@10: 0.137	Hits@5: 0.110	Hits@1: 0.046
2020-12-25 00:11:37,982 - Epoch: 47000	MRR: 0.083	Hits@10: 0.129	Hits@5: 0.105	Hits@1: 0.048
2020-12-25 00:22:42,793 - Epoch: 48000	MRR: 0.085	Hits@10: 0.133	Hits@5: 0.114	Hits@1: 0.048
2020-12-25 00:33:46,311 - Epoch: 49000	MRR: 0.086	Hits@10: 0.139	Hits@5: 0.120	Hits@1: 0.048
2020-12-25 00:44:47,760 - Epoch: 50000	MRR: 0.092	Hits@10: 0.143	Hits@5: 0.126	Hits@1: 0.050
2020-12-25 00:55:52,067 - Epoch: 51000	MRR: 0.088	Hits@10: 0.135	Hits@5: 0.116	Hits@1: 0.050
2020-12-25 01:07:00,805 - Epoch: 52000	MRR: 0.083	Hits@10: 0.136	Hits@5: 0.110	Hits@1: 0.043
2020-12-25 01:18:06,179 - Epoch: 53000	MRR: 0.086	Hits@10: 0.139	Hits@5: 0.116	Hits@1: 0.046
2020-12-25 01:29:11,775 - Epoch: 54000	MRR: 0.086	Hits@10: 0.136	Hits@5: 0.116	Hits@1: 0.048
2020-12-25 01:40:16,140 - Epoch: 55000	MRR: 0.080	Hits@10: 0.132	Hits@5: 0.108	Hits@1: 0.042
2020-12-25 01:51:19,319 - Epoch: 56000	MRR: 0.084	Hits@10: 0.140	Hits@5: 0.119	Hits@1: 0.043
2020-12-25 02:02:28,828 - Epoch: 57000	MRR: 0.082	Hits@10: 0.134	Hits@5: 0.111	Hits@1: 0.045
2020-12-25 02:13:34,466 - Epoch: 58000	MRR: 0.085	Hits@10: 0.136	Hits@5: 0.111	Hits@1: 0.046
2020-12-25 02:24:37,390 - Epoch: 59000	MRR: 0.078	Hits@10: 0.134	Hits@5: 0.104	Hits@1: 0.042
2020-12-25 02:35:41,111 - Epoch: 60000	MRR: 0.077	Hits@10: 0.133	Hits@5: 0.105	Hits@1: 0.038
2020-12-25 02:46:39,625 - Epoch: 61000	MRR: 0.083	Hits@10: 0.138	Hits@5: 0.109	Hits@1: 0.045
2020-12-25 02:57:39,321 - Epoch: 62000	MRR: 0.080	Hits@10: 0.129	Hits@5: 0.111	Hits@1: 0.041
2020-12-25 03:08:44,190 - Epoch: 63000	MRR: 0.087	Hits@10: 0.139	Hits@5: 0.114	Hits@1: 0.049
2020-12-25 03:19:48,032 - Epoch: 64000	MRR: 0.085	Hits@10: 0.137	Hits@5: 0.111	Hits@1: 0.048
2020-12-25 03:30:53,150 - Epoch: 65000	MRR: 0.086	Hits@10: 0.136	Hits@5: 0.113	Hits@1: 0.049
2020-12-25 03:41:59,722 - Epoch: 66000	MRR: 0.083	Hits@10: 0.134	Hits@5: 0.106	Hits@1: 0.046
2020-12-25 03:53:04,693 - Epoch: 67000	MRR: 0.080	Hits@10: 0.124	Hits@5: 0.108	Hits@1: 0.043
2020-12-25 04:04:10,666 - Epoch: 68000	MRR: 0.082	Hits@10: 0.138	Hits@5: 0.110	Hits@1: 0.045
2020-12-25 04:15:11,523 - Epoch: 69000	MRR: 0.087	Hits@10: 0.141	Hits@5: 0.116	Hits@1: 0.048
2020-12-25 04:26:14,729 - Epoch: 70000	MRR: 0.084	Hits@10: 0.135	Hits@5: 0.113	Hits@1: 0.047
2020-12-25 04:37:17,970 - Epoch: 71000	MRR: 0.084	Hits@10: 0.141	Hits@5: 0.116	Hits@1: 0.043
2020-12-25 04:48:21,493 - Epoch: 72000	MRR: 0.081	Hits@10: 0.136	Hits@5: 0.114	Hits@1: 0.042
2020-12-25 04:59:23,637 - Epoch: 73000	MRR: 0.083	Hits@10: 0.139	Hits@5: 0.113	Hits@1: 0.045
2020-12-25 05:10:29,318 - Epoch: 74000	MRR: 0.079	Hits@10: 0.134	Hits@5: 0.108	Hits@1: 0.040
2020-12-25 05:21:35,259 - Epoch: 75000	MRR: 0.082	Hits@10: 0.133	Hits@5: 0.104	Hits@1: 0.046
2020-12-25 05:32:42,563 - Epoch: 76000	MRR: 0.080	Hits@10: 0.134	Hits@5: 0.107	Hits@1: 0.043
2020-12-25 05:43:47,810 - Epoch: 77000	MRR: 0.078	Hits@10: 0.136	Hits@5: 0.103	Hits@1: 0.042
2020-12-25 05:54:51,338 - Epoch: 78000	MRR: 0.080	Hits@10: 0.133	Hits@5: 0.113	Hits@1: 0.040
2020-12-25 06:05:55,629 - Epoch: 79000	MRR: 0.085	Hits@10: 0.138	Hits@5: 0.111	Hits@1: 0.048
2020-12-25 06:17:04,158 - Epoch: 80000	MRR: 0.081	Hits@10: 0.134	Hits@5: 0.107	Hits@1: 0.043
2020-12-25 06:17:04,260 - Reload state_dict from state/TransR3000_30shot_600emb/state_dict
2020-12-25 06:17:05,026 - Epoch: None	MRR: 0.237	Hits@10: 0.393	Hits@5: 0.347	Hits@1: 0.112
2020-12-25 09:23:34,609 - Epoch: 1000	MRR: 0.025	Hits@10: 0.071	Hits@5: 0.030	Hits@1: 0.005
2020-12-25 09:34:38,155 - Epoch: 2000	MRR: 0.057	Hits@10: 0.102	Hits@5: 0.073	Hits@1: 0.028
2020-12-25 09:45:45,044 - Epoch: 3000	MRR: 0.061	Hits@10: 0.115	Hits@5: 0.078	Hits@1: 0.030
2020-12-25 09:56:47,195 - Epoch: 4000	MRR: 0.076	Hits@10: 0.127	Hits@5: 0.095	Hits@1: 0.045
2020-12-25 10:07:51,078 - Epoch: 5000	MRR: 0.079	Hits@10: 0.138	Hits@5: 0.099	Hits@1: 0.045
2020-12-25 10:18:55,066 - Epoch: 6000	MRR: 0.084	Hits@10: 0.135	Hits@5: 0.100	Hits@1: 0.052
2020-12-25 10:29:56,870 - Epoch: 7000	MRR: 0.080	Hits@10: 0.146	Hits@5: 0.098	Hits@1: 0.044
2020-12-25 10:40:56,267 - Epoch: 8000	MRR: 0.082	Hits@10: 0.142	Hits@5: 0.107	Hits@1: 0.047
2020-12-25 10:52:00,402 - Epoch: 9000	MRR: 0.086	Hits@10: 0.148	Hits@5: 0.109	Hits@1: 0.048
2020-12-25 11:03:02,839 - Epoch: 10000	MRR: 0.087	Hits@10: 0.146	Hits@5: 0.113	Hits@1: 0.048
2020-12-25 11:14:03,240 - Epoch: 11000	MRR: 0.085	Hits@10: 0.144	Hits@5: 0.114	Hits@1: 0.047
2020-12-25 11:25:06,156 - Epoch: 12000	MRR: 0.083	Hits@10: 0.146	Hits@5: 0.107	Hits@1: 0.045
2020-12-25 11:36:10,092 - Epoch: 13000	MRR: 0.083	Hits@10: 0.150	Hits@5: 0.102	Hits@1: 0.045
2020-12-25 11:47:14,352 - Epoch: 14000	MRR: 0.081	Hits@10: 0.138	Hits@5: 0.101	Hits@1: 0.048
2020-12-25 11:58:21,446 - Epoch: 15000	MRR: 0.080	Hits@10: 0.132	Hits@5: 0.098	Hits@1: 0.050
2020-12-25 12:09:23,396 - Epoch: 16000	MRR: 0.088	Hits@10: 0.146	Hits@5: 0.115	Hits@1: 0.051
2020-12-25 12:20:25,244 - Epoch: 17000	MRR: 0.088	Hits@10: 0.145	Hits@5: 0.116	Hits@1: 0.049
2020-12-25 12:31:28,081 - Epoch: 18000	MRR: 0.083	Hits@10: 0.142	Hits@5: 0.108	Hits@1: 0.048
2020-12-25 12:42:31,731 - Epoch: 19000	MRR: 0.084	Hits@10: 0.138	Hits@5: 0.111	Hits@1: 0.046
2020-12-25 12:53:33,606 - Epoch: 20000	MRR: 0.082	Hits@10: 0.146	Hits@5: 0.105	Hits@1: 0.046
2020-12-25 13:04:35,399 - Epoch: 21000	MRR: 0.081	Hits@10: 0.141	Hits@5: 0.107	Hits@1: 0.045
2020-12-25 13:15:38,868 - Epoch: 22000	MRR: 0.082	Hits@10: 0.141	Hits@5: 0.106	Hits@1: 0.045
2020-12-25 13:26:40,652 - Epoch: 23000	MRR: 0.079	Hits@10: 0.136	Hits@5: 0.105	Hits@1: 0.042
2020-12-25 13:37:41,585 - Epoch: 24000	MRR: 0.078	Hits@10: 0.132	Hits@5: 0.108	Hits@1: 0.040
