2021-04-20 09:25:58,273 - Epoch: 1000	MRR: 0.024	Hits@10: 0.070	Hits@5: 0.028	Hits@1: 0.004
2021-04-20 09:42:02,684 - Epoch: 2000	MRR: 0.052	Hits@10: 0.108	Hits@5: 0.078	Hits@1: 0.022
2021-04-20 09:57:24,531 - Epoch: 3000	MRR: 0.063	Hits@10: 0.123	Hits@5: 0.092	Hits@1: 0.027
2021-04-20 10:14:10,757 - Epoch: 4000	MRR: 0.070	Hits@10: 0.138	Hits@5: 0.097	Hits@1: 0.032
2021-04-20 10:31:26,383 - Epoch: 5000	MRR: 0.075	Hits@10: 0.140	Hits@5: 0.103	Hits@1: 0.036
2021-04-20 10:48:34,218 - Epoch: 6000	MRR: 0.087	Hits@10: 0.154	Hits@5: 0.109	Hits@1: 0.050
2021-04-20 11:06:29,074 - Epoch: 7000	MRR: 0.081	Hits@10: 0.152	Hits@5: 0.117	Hits@1: 0.038
2021-04-20 11:24:11,308 - Epoch: 8000	MRR: 0.081	Hits@10: 0.157	Hits@5: 0.119	Hits@1: 0.040
2021-04-20 11:40:56,813 - Epoch: 9000	MRR: 0.088	Hits@10: 0.173	Hits@5: 0.128	Hits@1: 0.042
2021-04-20 11:58:12,308 - Epoch: 10000	MRR: 0.088	Hits@10: 0.164	Hits@5: 0.126	Hits@1: 0.043
2021-04-20 12:15:37,570 - Epoch: 11000	MRR: 0.088	Hits@10: 0.166	Hits@5: 0.125	Hits@1: 0.041
2021-04-20 12:32:09,638 - Epoch: 12000	MRR: 0.095	Hits@10: 0.171	Hits@5: 0.126	Hits@1: 0.055
2021-04-20 12:49:18,272 - Epoch: 13000	MRR: 0.094	Hits@10: 0.172	Hits@5: 0.126	Hits@1: 0.053
2021-04-20 13:06:31,335 - Epoch: 14000	MRR: 0.096	Hits@10: 0.169	Hits@5: 0.129	Hits@1: 0.054
2021-04-20 13:23:10,371 - Epoch: 15000	MRR: 0.090	Hits@10: 0.165	Hits@5: 0.124	Hits@1: 0.046
2021-04-20 13:40:34,040 - Epoch: 16000	MRR: 0.093	Hits@10: 0.162	Hits@5: 0.124	Hits@1: 0.053
2021-04-20 13:57:49,747 - Epoch: 17000	MRR: 0.089	Hits@10: 0.165	Hits@5: 0.119	Hits@1: 0.048
2021-04-20 14:14:16,185 - Epoch: 18000	MRR: 0.093	Hits@10: 0.168	Hits@5: 0.123	Hits@1: 0.050
2021-04-20 14:31:35,961 - Epoch: 19000	MRR: 0.093	Hits@10: 0.165	Hits@5: 0.122	Hits@1: 0.053
2021-04-20 14:49:02,996 - Epoch: 20000	MRR: 0.095	Hits@10: 0.169	Hits@5: 0.126	Hits@1: 0.055
2021-04-20 15:05:57,219 - Epoch: 21000	MRR: 0.095	Hits@10: 0.171	Hits@5: 0.125	Hits@1: 0.055
