2020-11-21 09:47:28,299 - Epoch: 1000	MRR: 0.028	Hits@10: 0.070	Hits@5: 0.048	Hits@1: 0.004
2020-11-21 09:57:59,395 - Epoch: 2000	MRR: 0.051	Hits@10: 0.087	Hits@5: 0.065	Hits@1: 0.026
2020-11-21 10:08:37,434 - Epoch: 3000	MRR: 0.055	Hits@10: 0.117	Hits@5: 0.081	Hits@1: 0.017
2020-11-21 10:19:18,151 - Epoch: 4000	MRR: 0.063	Hits@10: 0.120	Hits@5: 0.093	Hits@1: 0.026
2020-11-21 10:30:10,215 - Epoch: 5000	MRR: 0.067	Hits@10: 0.140	Hits@5: 0.097	Hits@1: 0.025
2020-11-21 10:41:04,512 - Epoch: 6000	MRR: 0.077	Hits@10: 0.155	Hits@5: 0.107	Hits@1: 0.033
2020-11-21 10:51:38,461 - Epoch: 7000	MRR: 0.081	Hits@10: 0.162	Hits@5: 0.120	Hits@1: 0.034
2020-11-21 11:02:10,177 - Epoch: 8000	MRR: 0.088	Hits@10: 0.162	Hits@5: 0.128	Hits@1: 0.043
2020-11-21 11:12:33,556 - Epoch: 9000	MRR: 0.089	Hits@10: 0.169	Hits@5: 0.133	Hits@1: 0.042
2020-11-21 11:23:03,232 - Epoch: 10000	MRR: 0.089	Hits@10: 0.162	Hits@5: 0.128	Hits@1: 0.043
2020-11-21 11:33:50,655 - Epoch: 11000	MRR: 0.093	Hits@10: 0.160	Hits@5: 0.124	Hits@1: 0.050
2020-11-21 11:44:39,492 - Epoch: 12000	MRR: 0.090	Hits@10: 0.156	Hits@5: 0.119	Hits@1: 0.048
2020-11-21 11:55:18,345 - Epoch: 13000	MRR: 0.091	Hits@10: 0.163	Hits@5: 0.130	Hits@1: 0.044
2020-11-21 12:05:43,990 - Epoch: 14000	MRR: 0.099	Hits@10: 0.163	Hits@5: 0.139	Hits@1: 0.057
2020-11-21 12:16:09,711 - Epoch: 15000	MRR: 0.098	Hits@10: 0.170	Hits@5: 0.134	Hits@1: 0.055
2020-11-21 12:26:44,934 - Epoch: 16000	MRR: 0.100	Hits@10: 0.172	Hits@5: 0.134	Hits@1: 0.057
2020-11-21 12:37:28,575 - Epoch: 17000	MRR: 0.091	Hits@10: 0.176	Hits@5: 0.135	Hits@1: 0.039
2020-11-21 12:48:20,556 - Epoch: 18000	MRR: 0.098	Hits@10: 0.170	Hits@5: 0.137	Hits@1: 0.055
2020-11-21 12:58:59,161 - Epoch: 19000	MRR: 0.097	Hits@10: 0.169	Hits@5: 0.130	Hits@1: 0.055
2020-11-21 13:09:23,842 - Epoch: 20000	MRR: 0.095	Hits@10: 0.178	Hits@5: 0.133	Hits@1: 0.053
2020-11-21 13:19:54,365 - Epoch: 21000	MRR: 0.098	Hits@10: 0.182	Hits@5: 0.139	Hits@1: 0.052
2020-11-21 13:30:22,271 - Epoch: 22000	MRR: 0.093	Hits@10: 0.163	Hits@5: 0.130	Hits@1: 0.049
2020-11-21 13:41:02,297 - Epoch: 23000	MRR: 0.096	Hits@10: 0.173	Hits@5: 0.133	Hits@1: 0.052
2020-11-21 13:51:53,733 - Epoch: 24000	MRR: 0.094	Hits@10: 0.174	Hits@5: 0.129	Hits@1: 0.052
2020-11-21 14:02:39,741 - Epoch: 25000	MRR: 0.100	Hits@10: 0.178	Hits@5: 0.142	Hits@1: 0.056
2020-11-21 14:13:10,691 - Epoch: 26000	MRR: 0.097	Hits@10: 0.167	Hits@5: 0.134	Hits@1: 0.053
2020-11-21 14:23:37,469 - Epoch: 27000	MRR: 0.092	Hits@10: 0.165	Hits@5: 0.130	Hits@1: 0.047
2020-11-21 14:34:04,794 - Epoch: 28000	MRR: 0.090	Hits@10: 0.174	Hits@5: 0.133	Hits@1: 0.043
2020-11-21 14:44:41,362 - Epoch: 29000	MRR: 0.094	Hits@10: 0.179	Hits@5: 0.142	Hits@1: 0.048
2020-11-21 14:55:24,411 - Epoch: 30000	MRR: 0.093	Hits@10: 0.177	Hits@5: 0.138	Hits@1: 0.045
2020-11-21 15:06:09,187 - Epoch: 31000	MRR: 0.098	Hits@10: 0.180	Hits@5: 0.141	Hits@1: 0.053
2020-11-21 15:16:32,981 - Epoch: 32000	MRR: 0.094	Hits@10: 0.173	Hits@5: 0.137	Hits@1: 0.049
2020-11-21 15:26:54,503 - Epoch: 33000	MRR: 0.099	Hits@10: 0.174	Hits@5: 0.145	Hits@1: 0.055
2020-11-21 15:37:24,392 - Epoch: 34000	MRR: 0.097	Hits@10: 0.176	Hits@5: 0.137	Hits@1: 0.053
2020-11-21 15:47:58,462 - Epoch: 35000	MRR: 0.093	Hits@10: 0.178	Hits@5: 0.134	Hits@1: 0.047
