2020-11-21 09:40:31,145 - Epoch: 1000	MRR: 0.025	Hits@10: 0.067	Hits@5: 0.026	Hits@1: 0.006
2020-11-21 09:48:22,999 - Epoch: 2000	MRR: 0.036	Hits@10: 0.083	Hits@5: 0.047	Hits@1: 0.011
2020-11-21 09:56:12,940 - Epoch: 3000	MRR: 0.051	Hits@10: 0.107	Hits@5: 0.078	Hits@1: 0.020
2020-11-21 10:03:56,024 - Epoch: 4000	MRR: 0.074	Hits@10: 0.130	Hits@5: 0.102	Hits@1: 0.036
2020-11-21 10:11:11,620 - Epoch: 5000	MRR: 0.083	Hits@10: 0.150	Hits@5: 0.109	Hits@1: 0.046
2020-11-21 10:19:12,099 - Epoch: 6000	MRR: 0.082	Hits@10: 0.153	Hits@5: 0.114	Hits@1: 0.041
2020-11-21 10:27:20,014 - Epoch: 7000	MRR: 0.086	Hits@10: 0.155	Hits@5: 0.118	Hits@1: 0.044
2020-11-21 10:34:26,061 - Epoch: 8000	MRR: 0.099	Hits@10: 0.159	Hits@5: 0.128	Hits@1: 0.064
2020-11-21 10:42:08,470 - Epoch: 9000	MRR: 0.096	Hits@10: 0.157	Hits@5: 0.136	Hits@1: 0.056
2020-11-21 10:50:03,471 - Epoch: 10000	MRR: 0.090	Hits@10: 0.167	Hits@5: 0.127	Hits@1: 0.046
2020-11-21 10:57:30,585 - Epoch: 11000	MRR: 0.098	Hits@10: 0.166	Hits@5: 0.136	Hits@1: 0.056
2020-11-21 11:04:56,321 - Epoch: 12000	MRR: 0.095	Hits@10: 0.164	Hits@5: 0.132	Hits@1: 0.054
2020-11-21 11:12:42,341 - Epoch: 13000	MRR: 0.100	Hits@10: 0.167	Hits@5: 0.129	Hits@1: 0.061
2020-11-21 11:20:48,619 - Epoch: 14000	MRR: 0.097	Hits@10: 0.170	Hits@5: 0.135	Hits@1: 0.056
2020-11-21 11:28:15,291 - Epoch: 15000	MRR: 0.097	Hits@10: 0.174	Hits@5: 0.133	Hits@1: 0.054
2020-11-21 11:35:31,652 - Epoch: 16000	MRR: 0.094	Hits@10: 0.164	Hits@5: 0.139	Hits@1: 0.048
2020-11-21 11:43:38,900 - Epoch: 17000	MRR: 0.099	Hits@10: 0.180	Hits@5: 0.145	Hits@1: 0.050
2020-11-21 11:51:16,626 - Epoch: 18000	MRR: 0.099	Hits@10: 0.178	Hits@5: 0.132	Hits@1: 0.055
2020-11-21 11:58:43,476 - Epoch: 19000	MRR: 0.094	Hits@10: 0.176	Hits@5: 0.136	Hits@1: 0.045
2020-11-21 12:06:32,980 - Epoch: 20000	MRR: 0.100	Hits@10: 0.180	Hits@5: 0.137	Hits@1: 0.054
2020-11-21 12:14:20,452 - Epoch: 21000	MRR: 0.096	Hits@10: 0.181	Hits@5: 0.135	Hits@1: 0.049
2020-11-21 12:21:53,858 - Epoch: 22000	MRR: 0.100	Hits@10: 0.180	Hits@5: 0.140	Hits@1: 0.053
2020-11-21 12:29:04,304 - Epoch: 23000	MRR: 0.096	Hits@10: 0.184	Hits@5: 0.142	Hits@1: 0.046
2020-11-21 12:37:05,887 - Epoch: 24000	MRR: 0.100	Hits@10: 0.187	Hits@5: 0.138	Hits@1: 0.053
2020-11-21 12:45:04,323 - Epoch: 25000	MRR: 0.099	Hits@10: 0.193	Hits@5: 0.144	Hits@1: 0.052
