2021-04-25 09:46:37,947 - Epoch: 1000	MRR: 0.025	Hits@10: 0.071	Hits@5: 0.026	Hits@1: 0.006
2021-04-25 10:01:38,342 - Epoch: 2000	MRR: 0.064	Hits@10: 0.097	Hits@5: 0.075	Hits@1: 0.040
2021-04-25 10:16:30,050 - Epoch: 3000	MRR: 0.072	Hits@10: 0.125	Hits@5: 0.094	Hits@1: 0.035
2021-04-25 10:35:37,375 - Epoch: 4000	MRR: 0.075	Hits@10: 0.139	Hits@5: 0.099	Hits@1: 0.036
2021-04-25 10:56:47,923 - Epoch: 5000	MRR: 0.080	Hits@10: 0.150	Hits@5: 0.107	Hits@1: 0.039
2021-04-25 11:13:18,800 - Epoch: 6000	MRR: 0.082	Hits@10: 0.156	Hits@5: 0.109	Hits@1: 0.040
2021-04-25 11:28:09,883 - Epoch: 7000	MRR: 0.086	Hits@10: 0.148	Hits@5: 0.106	Hits@1: 0.053
2021-04-25 11:43:00,299 - Epoch: 8000	MRR: 0.092	Hits@10: 0.157	Hits@5: 0.122	Hits@1: 0.056
2021-04-25 11:57:48,175 - Epoch: 9000	MRR: 0.093	Hits@10: 0.164	Hits@5: 0.120	Hits@1: 0.055
2021-04-25 12:12:37,417 - Epoch: 10000	MRR: 0.092	Hits@10: 0.159	Hits@5: 0.114	Hits@1: 0.054
2021-04-25 12:28:40,537 - Epoch: 11000	MRR: 0.093	Hits@10: 0.170	Hits@5: 0.126	Hits@1: 0.052
2021-04-25 12:45:00,877 - Epoch: 12000	MRR: 0.093	Hits@10: 0.163	Hits@5: 0.121	Hits@1: 0.054
2021-04-25 13:01:22,925 - Epoch: 13000	MRR: 0.088	Hits@10: 0.164	Hits@5: 0.119	Hits@1: 0.046
2021-04-25 13:17:52,046 - Epoch: 14000	MRR: 0.091	Hits@10: 0.167	Hits@5: 0.119	Hits@1: 0.051
2021-04-25 13:39:14,297 - Epoch: 15000	MRR: 0.091	Hits@10: 0.165	Hits@5: 0.119	Hits@1: 0.050
2021-04-25 14:02:16,242 - Epoch: 16000	MRR: 0.096	Hits@10: 0.171	Hits@5: 0.122	Hits@1: 0.056
