2021-04-22 09:21:31,696 - Epoch: 1000	MRR: 0.029	Hits@10: 0.069	Hits@5: 0.055	Hits@1: 0.005
2021-04-22 09:37:52,911 - Epoch: 2000	MRR: 0.053	Hits@10: 0.099	Hits@5: 0.065	Hits@1: 0.027
2021-04-22 09:54:42,280 - Epoch: 3000	MRR: 0.067	Hits@10: 0.117	Hits@5: 0.083	Hits@1: 0.037
2021-04-22 10:10:55,611 - Epoch: 4000	MRR: 0.071	Hits@10: 0.124	Hits@5: 0.085	Hits@1: 0.040
2021-04-22 10:27:36,578 - Epoch: 5000	MRR: 0.076	Hits@10: 0.137	Hits@5: 0.088	Hits@1: 0.046
2021-04-22 10:44:12,779 - Epoch: 6000	MRR: 0.081	Hits@10: 0.136	Hits@5: 0.097	Hits@1: 0.050
2021-04-22 11:01:22,921 - Epoch: 7000	MRR: 0.086	Hits@10: 0.146	Hits@5: 0.107	Hits@1: 0.051
2021-04-22 11:17:59,192 - Epoch: 8000	MRR: 0.087	Hits@10: 0.150	Hits@5: 0.109	Hits@1: 0.053
2021-04-22 11:35:11,565 - Epoch: 9000	MRR: 0.090	Hits@10: 0.156	Hits@5: 0.113	Hits@1: 0.053
2021-04-22 11:51:48,006 - Epoch: 10000	MRR: 0.090	Hits@10: 0.150	Hits@5: 0.115	Hits@1: 0.056
2021-04-22 12:08:26,883 - Epoch: 11000	MRR: 0.086	Hits@10: 0.150	Hits@5: 0.109	Hits@1: 0.050
2021-04-22 12:25:02,428 - Epoch: 12000	MRR: 0.085	Hits@10: 0.150	Hits@5: 0.106	Hits@1: 0.050
2021-04-22 12:42:05,526 - Epoch: 13000	MRR: 0.089	Hits@10: 0.153	Hits@5: 0.108	Hits@1: 0.057
2021-04-22 12:59:19,712 - Epoch: 14000	MRR: 0.088	Hits@10: 0.154	Hits@5: 0.114	Hits@1: 0.049
2021-04-22 13:15:59,204 - Epoch: 15000	MRR: 0.090	Hits@10: 0.153	Hits@5: 0.121	Hits@1: 0.052
2021-04-22 13:32:37,403 - Epoch: 16000	MRR: 0.089	Hits@10: 0.150	Hits@5: 0.112	Hits@1: 0.056
2021-04-22 13:49:12,549 - Epoch: 17000	MRR: 0.095	Hits@10: 0.165	Hits@5: 0.121	Hits@1: 0.059
2021-04-22 14:06:08,834 - Epoch: 18000	MRR: 0.092	Hits@10: 0.151	Hits@5: 0.118	Hits@1: 0.055
2021-04-22 14:22:25,943 - Epoch: 19000	MRR: 0.090	Hits@10: 0.154	Hits@5: 0.122	Hits@1: 0.053
2021-04-22 14:38:25,840 - Epoch: 20000	MRR: 0.090	Hits@10: 0.157	Hits@5: 0.120	Hits@1: 0.049
2021-04-22 14:54:23,458 - Epoch: 21000	MRR: 0.091	Hits@10: 0.159	Hits@5: 0.114	Hits@1: 0.052
2021-04-22 15:11:22,145 - Epoch: 22000	MRR: 0.092	Hits@10: 0.152	Hits@5: 0.120	Hits@1: 0.054
2021-04-22 15:27:37,515 - Epoch: 23000	MRR: 0.087	Hits@10: 0.157	Hits@5: 0.120	Hits@1: 0.048
2021-04-22 15:45:20,181 - Epoch: 24000	MRR: 0.086	Hits@10: 0.152	Hits@5: 0.113	Hits@1: 0.047
2021-04-22 16:01:44,838 - Epoch: 25000	MRR: 0.090	Hits@10: 0.154	Hits@5: 0.117	Hits@1: 0.053
2021-04-22 16:18:28,464 - Epoch: 26000	MRR: 0.092	Hits@10: 0.156	Hits@5: 0.120	Hits@1: 0.055
2021-04-22 16:34:45,427 - Epoch: 27000	MRR: 0.095	Hits@10: 0.162	Hits@5: 0.127	Hits@1: 0.055
2021-04-22 16:52:09,126 - Epoch: 28000	MRR: 0.087	Hits@10: 0.147	Hits@5: 0.118	Hits@1: 0.050
2021-04-22 17:09:02,664 - Epoch: 29000	MRR: 0.085	Hits@10: 0.145	Hits@5: 0.119	Hits@1: 0.046
2021-04-22 17:26:41,134 - Epoch: 30000	MRR: 0.089	Hits@10: 0.166	Hits@5: 0.129	Hits@1: 0.045
2021-04-22 17:43:03,950 - Epoch: 31000	MRR: 0.090	Hits@10: 0.156	Hits@5: 0.118	Hits@1: 0.052
2021-04-22 17:59:38,666 - Epoch: 32000	MRR: 0.093	Hits@10: 0.163	Hits@5: 0.121	Hits@1: 0.053
2021-04-22 18:16:27,634 - Epoch: 33000	MRR: 0.086	Hits@10: 0.156	Hits@5: 0.112	Hits@1: 0.047
2021-04-22 18:34:10,595 - Epoch: 34000	MRR: 0.098	Hits@10: 0.166	Hits@5: 0.130	Hits@1: 0.056
2021-04-22 18:50:54,541 - Epoch: 35000	MRR: 0.095	Hits@10: 0.173	Hits@5: 0.132	Hits@1: 0.051
2021-04-22 19:07:23,646 - Epoch: 36000	MRR: 0.087	Hits@10: 0.158	Hits@5: 0.121	Hits@1: 0.047
2021-04-22 19:25:03,502 - Epoch: 37000	MRR: 0.093	Hits@10: 0.166	Hits@5: 0.125	Hits@1: 0.053
2021-04-22 19:41:10,743 - Epoch: 38000	MRR: 0.098	Hits@10: 0.170	Hits@5: 0.136	Hits@1: 0.057
2021-04-22 19:57:44,737 - Epoch: 39000	MRR: 0.094	Hits@10: 0.164	Hits@5: 0.136	Hits@1: 0.050
2021-04-22 20:15:02,721 - Epoch: 40000	MRR: 0.099	Hits@10: 0.171	Hits@5: 0.141	Hits@1: 0.055
2021-04-22 20:32:45,821 - Epoch: 41000	MRR: 0.097	Hits@10: 0.164	Hits@5: 0.131	Hits@1: 0.057
2021-04-22 20:49:44,441 - Epoch: 42000	MRR: 0.091	Hits@10: 0.164	Hits@5: 0.130	Hits@1: 0.049
2021-04-22 21:06:42,858 - Epoch: 43000	MRR: 0.094	Hits@10: 0.164	Hits@5: 0.132	Hits@1: 0.052
2021-04-22 21:23:47,517 - Epoch: 44000	MRR: 0.090	Hits@10: 0.162	Hits@5: 0.132	Hits@1: 0.047
2021-04-22 21:39:25,812 - Epoch: 45000	MRR: 0.090	Hits@10: 0.159	Hits@5: 0.132	Hits@1: 0.046
2021-04-22 21:54:00,540 - Epoch: 46000	MRR: 0.088	Hits@10: 0.152	Hits@5: 0.118	Hits@1: 0.047
2021-04-22 22:08:22,361 - Epoch: 47000	MRR: 0.088	Hits@10: 0.160	Hits@5: 0.133	Hits@1: 0.041
2021-04-22 22:23:06,554 - Epoch: 48000	MRR: 0.092	Hits@10: 0.158	Hits@5: 0.130	Hits@1: 0.047
2021-04-22 22:38:51,198 - Epoch: 49000	MRR: 0.092	Hits@10: 0.157	Hits@5: 0.129	Hits@1: 0.050
2021-04-22 22:53:22,218 - Epoch: 50000	MRR: 0.093	Hits@10: 0.166	Hits@5: 0.137	Hits@1: 0.049
2021-04-22 23:04:51,113 - Epoch: 51000	MRR: 0.091	Hits@10: 0.160	Hits@5: 0.128	Hits@1: 0.050
2021-04-22 23:16:13,717 - Epoch: 52000	MRR: 0.090	Hits@10: 0.161	Hits@5: 0.129	Hits@1: 0.048
2021-04-22 23:27:38,544 - Epoch: 53000	MRR: 0.089	Hits@10: 0.161	Hits@5: 0.126	Hits@1: 0.046
2021-04-22 23:39:01,558 - Epoch: 54000	MRR: 0.088	Hits@10: 0.155	Hits@5: 0.124	Hits@1: 0.045
2021-04-22 23:50:22,156 - Epoch: 55000	MRR: 0.090	Hits@10: 0.163	Hits@5: 0.130	Hits@1: 0.047
2021-04-23 00:01:47,999 - Epoch: 56000	MRR: 0.088	Hits@10: 0.164	Hits@5: 0.126	Hits@1: 0.046
2021-04-23 00:13:14,246 - Epoch: 57000	MRR: 0.091	Hits@10: 0.155	Hits@5: 0.129	Hits@1: 0.050
2021-04-23 00:24:39,868 - Epoch: 58000	MRR: 0.092	Hits@10: 0.162	Hits@5: 0.134	Hits@1: 0.050
2021-04-23 00:36:01,259 - Epoch: 59000	MRR: 0.092	Hits@10: 0.168	Hits@5: 0.132	Hits@1: 0.049
2021-04-23 00:46:16,880 - Epoch: 60000	MRR: 0.089	Hits@10: 0.163	Hits@5: 0.130	Hits@1: 0.045
2021-04-23 00:56:32,170 - Epoch: 61000	MRR: 0.088	Hits@10: 0.157	Hits@5: 0.120	Hits@1: 0.051
2021-04-23 01:06:48,294 - Epoch: 62000	MRR: 0.092	Hits@10: 0.154	Hits@5: 0.131	Hits@1: 0.051
2021-04-23 01:17:03,865 - Epoch: 63000	MRR: 0.091	Hits@10: 0.164	Hits@5: 0.127	Hits@1: 0.050
2021-04-23 01:27:22,307 - Epoch: 64000	MRR: 0.095	Hits@10: 0.170	Hits@5: 0.134	Hits@1: 0.053
2021-04-23 01:37:39,857 - Epoch: 65000	MRR: 0.092	Hits@10: 0.166	Hits@5: 0.136	Hits@1: 0.048
2021-04-23 01:47:55,973 - Epoch: 66000	MRR: 0.092	Hits@10: 0.163	Hits@5: 0.128	Hits@1: 0.050
2021-04-23 01:58:12,533 - Epoch: 67000	MRR: 0.096	Hits@10: 0.167	Hits@5: 0.129	Hits@1: 0.053
2021-04-23 02:08:27,571 - Epoch: 68000	MRR: 0.095	Hits@10: 0.164	Hits@5: 0.128	Hits@1: 0.055
2021-04-23 02:18:45,224 - Epoch: 69000	MRR: 0.094	Hits@10: 0.169	Hits@5: 0.127	Hits@1: 0.051
2021-04-23 02:29:01,813 - Epoch: 70000	MRR: 0.092	Hits@10: 0.161	Hits@5: 0.128	Hits@1: 0.049
2021-04-23 02:29:01,885 - Reload state_dict from state/TransR3000_30shot_1/state_dict
2021-04-23 02:29:02,616 - Epoch: None	MRR: 0.261	Hits@10: 0.417	Hits@5: 0.383	Hits@1: 0.134
