2020-08-12 15:43:49,618 - Epoch: 1000	MRR: 0.389	Hits@10: 0.645	Hits@5: 0.570	Hits@1: 0.222
2020-08-12 16:05:54,007 - Epoch: 2000	MRR: 0.414	Hits@10: 0.670	Hits@5: 0.609	Hits@1: 0.238
2020-08-12 16:17:55,067 - Epoch: 3000	MRR: 0.412	Hits@10: 0.668	Hits@5: 0.593	Hits@1: 0.238
2020-08-12 16:29:11,663 - Epoch: 4000	MRR: 0.428	Hits@10: 0.668	Hits@5: 0.605	Hits@1: 0.261
2020-08-12 16:40:33,897 - Epoch: 5000	MRR: 0.417	Hits@10: 0.671	Hits@5: 0.610	Hits@1: 0.241
2020-08-12 16:51:52,861 - Epoch: 6000	MRR: 0.430	Hits@10: 0.661	Hits@5: 0.589	Hits@1: 0.276
2020-08-12 17:03:12,585 - Epoch: 7000	MRR: 0.416	Hits@10: 0.664	Hits@5: 0.604	Hits@1: 0.245
2020-08-12 17:14:26,546 - Epoch: 8000	MRR: 0.433	Hits@10: 0.673	Hits@5: 0.613	Hits@1: 0.272
2020-08-12 17:25:37,425 - Epoch: 9000	MRR: 0.453	Hits@10: 0.686	Hits@5: 0.619	Hits@1: 0.296
2020-08-12 17:36:59,640 - Epoch: 10000	MRR: 0.450	Hits@10: 0.673	Hits@5: 0.606	Hits@1: 0.302
2020-08-12 17:48:09,352 - Epoch: 11000	MRR: 0.445	Hits@10: 0.683	Hits@5: 0.610	Hits@1: 0.291
2020-08-12 17:59:13,061 - Epoch: 12000	MRR: 0.441	Hits@10: 0.674	Hits@5: 0.613	Hits@1: 0.278
2020-08-12 18:10:31,049 - Epoch: 13000	MRR: 0.438	Hits@10: 0.681	Hits@5: 0.608	Hits@1: 0.276
2020-08-12 18:21:39,786 - Epoch: 14000	MRR: 0.449	Hits@10: 0.685	Hits@5: 0.613	Hits@1: 0.291
2020-08-12 18:32:50,415 - Epoch: 15000	MRR: 0.439	Hits@10: 0.673	Hits@5: 0.614	Hits@1: 0.280
2020-08-12 18:44:02,356 - Epoch: 16000	MRR: 0.449	Hits@10: 0.694	Hits@5: 0.615	Hits@1: 0.297
2020-08-12 18:55:18,604 - Epoch: 17000	MRR: 0.452	Hits@10: 0.688	Hits@5: 0.614	Hits@1: 0.299
2020-08-12 19:06:26,636 - Epoch: 18000	MRR: 0.458	Hits@10: 0.695	Hits@5: 0.630	Hits@1: 0.299
2020-08-12 19:17:34,793 - Epoch: 19000	MRR: 0.458	Hits@10: 0.703	Hits@5: 0.632	Hits@1: 0.303
2020-08-12 19:28:46,758 - Epoch: 20000	MRR: 0.456	Hits@10: 0.700	Hits@5: 0.623	Hits@1: 0.299
2020-08-12 19:39:50,688 - Epoch: 21000	MRR: 0.459	Hits@10: 0.701	Hits@5: 0.629	Hits@1: 0.298
2020-08-12 19:50:56,578 - Epoch: 22000	MRR: 0.450	Hits@10: 0.709	Hits@5: 0.633	Hits@1: 0.287
2020-08-12 20:02:07,447 - Epoch: 23000	MRR: 0.454	Hits@10: 0.698	Hits@5: 0.631	Hits@1: 0.295
2020-08-12 20:13:14,180 - Epoch: 24000	MRR: 0.456	Hits@10: 0.696	Hits@5: 0.627	Hits@1: 0.297
2020-08-12 20:24:14,892 - Epoch: 25000	MRR: 0.467	Hits@10: 0.701	Hits@5: 0.630	Hits@1: 0.315
2020-08-12 20:35:27,866 - Epoch: 26000	MRR: 0.463	Hits@10: 0.699	Hits@5: 0.622	Hits@1: 0.307
2020-08-12 20:46:30,140 - Epoch: 27000	MRR: 0.462	Hits@10: 0.701	Hits@5: 0.630	Hits@1: 0.304
2020-08-12 20:57:41,189 - Epoch: 28000	MRR: 0.461	Hits@10: 0.701	Hits@5: 0.626	Hits@1: 0.305
2020-08-12 21:08:42,111 - Epoch: 29000	MRR: 0.457	Hits@10: 0.705	Hits@5: 0.634	Hits@1: 0.297
