2021-04-20 10:15:46,752 - Epoch: 1000	MRR: 0.026	Hits@10: 0.067	Hits@5: 0.050	Hits@1: 0.006
2021-04-20 21:03:01,736 - Epoch: 44000	MRR: 0.085	Hits@10: 0.155	Hits@5: 0.122	Hits@1: 0.040
2021-04-20 21:15:23,809 - Epoch: 45000	MRR: 0.091	Hits@10: 0.159	Hits@5: 0.126	Hits@1: 0.050
2021-04-20 21:28:40,344 - Epoch: 46000	MRR: 0.095	Hits@10: 0.170	Hits@5: 0.126	Hits@1: 0.052
2021-04-20 21:41:46,114 - Epoch: 47000	MRR: 0.094	Hits@10: 0.172	Hits@5: 0.131	Hits@1: 0.048
2021-04-20 21:54:17,667 - Epoch: 48000	MRR: 0.094	Hits@10: 0.172	Hits@5: 0.126	Hits@1: 0.052
2021-04-20 22:06:22,752 - Epoch: 49000	MRR: 0.095	Hits@10: 0.167	Hits@5: 0.130	Hits@1: 0.051
2021-04-20 22:19:13,092 - Epoch: 50000	MRR: 0.091	Hits@10: 0.166	Hits@5: 0.127	Hits@1: 0.048
2021-04-20 22:32:47,849 - Epoch: 51000	MRR: 0.091	Hits@10: 0.160	Hits@5: 0.125	Hits@1: 0.048
2021-04-20 22:46:13,491 - Epoch: 52000	MRR: 0.088	Hits@10: 0.161	Hits@5: 0.127	Hits@1: 0.042
2021-04-20 22:59:24,468 - Epoch: 53000	MRR: 0.091	Hits@10: 0.158	Hits@5: 0.125	Hits@1: 0.048
2021-04-20 23:12:58,392 - Epoch: 54000	MRR: 0.090	Hits@10: 0.158	Hits@5: 0.122	Hits@1: 0.047
2021-04-20 23:26:18,024 - Epoch: 55000	MRR: 0.092	Hits@10: 0.166	Hits@5: 0.129	Hits@1: 0.047
2021-04-20 23:40:30,576 - Epoch: 56000	MRR: 0.088	Hits@10: 0.159	Hits@5: 0.127	Hits@1: 0.046
2021-04-20 23:54:51,452 - Epoch: 57000	MRR: 0.091	Hits@10: 0.162	Hits@5: 0.126	Hits@1: 0.050
2021-04-21 00:08:40,750 - Epoch: 58000	MRR: 0.083	Hits@10: 0.162	Hits@5: 0.120	Hits@1: 0.039
2021-04-21 00:23:08,468 - Epoch: 59000	MRR: 0.087	Hits@10: 0.154	Hits@5: 0.122	Hits@1: 0.046
2021-04-21 00:38:06,520 - Epoch: 60000	MRR: 0.086	Hits@10: 0.163	Hits@5: 0.122	Hits@1: 0.044
2021-04-21 00:52:02,918 - Epoch: 61000	MRR: 0.086	Hits@10: 0.148	Hits@5: 0.115	Hits@1: 0.047
2021-04-21 01:05:38,648 - Epoch: 62000	MRR: 0.086	Hits@10: 0.151	Hits@5: 0.129	Hits@1: 0.042
2021-04-21 01:19:09,275 - Epoch: 63000	MRR: 0.091	Hits@10: 0.159	Hits@5: 0.128	Hits@1: 0.047
2021-04-21 01:19:09,357 - Reload state_dict from state/TransR3000_25shot/state_dict
2021-04-21 01:19:10,539 - Epoch: None	MRR: 0.266	Hits@10: 0.396	Hits@5: 0.360	Hits@1: 0.173
