2020-12-21 20:24:01,329 - Epoch: 1000	MRR: 0.028	Hits@10: 0.074	Hits@5: 0.051	Hits@1: 0.005
2020-12-22 05:00:30,343 - Epoch: 45000	MRR: 0.088	Hits@10: 0.150	Hits@5: 0.121	Hits@1: 0.049
2020-12-22 05:12:11,596 - Epoch: 46000	MRR: 0.088	Hits@10: 0.147	Hits@5: 0.121	Hits@1: 0.048
2020-12-22 05:24:06,251 - Epoch: 47000	MRR: 0.095	Hits@10: 0.149	Hits@5: 0.126	Hits@1: 0.053
2020-12-22 05:35:53,757 - Epoch: 48000	MRR: 0.088	Hits@10: 0.149	Hits@5: 0.120	Hits@1: 0.051
2020-12-22 05:47:36,313 - Epoch: 49000	MRR: 0.084	Hits@10: 0.142	Hits@5: 0.111	Hits@1: 0.047
2020-12-22 05:59:18,558 - Epoch: 50000	MRR: 0.088	Hits@10: 0.147	Hits@5: 0.114	Hits@1: 0.051
2020-12-22 06:11:00,830 - Epoch: 51000	MRR: 0.088	Hits@10: 0.150	Hits@5: 0.112	Hits@1: 0.051
2020-12-22 06:22:41,869 - Epoch: 52000	MRR: 0.088	Hits@10: 0.149	Hits@5: 0.116	Hits@1: 0.050
2020-12-22 06:34:24,236 - Epoch: 53000	MRR: 0.089	Hits@10: 0.154	Hits@5: 0.121	Hits@1: 0.049
2020-12-22 06:46:06,581 - Epoch: 54000	MRR: 0.080	Hits@10: 0.143	Hits@5: 0.112	Hits@1: 0.040
2020-12-22 06:57:48,228 - Epoch: 55000	MRR: 0.089	Hits@10: 0.156	Hits@5: 0.121	Hits@1: 0.048
2020-12-22 06:57:48,305 - Reload state_dict from state/TransR3000_30shot_beta4/state_dict
2020-12-22 06:57:49,083 - Epoch: None	MRR: 0.289	Hits@10: 0.450	Hits@5: 0.391	Hits@1: 0.183
