2021-04-20 10:17:03,870 - Epoch: 1000	MRR: 0.030	Hits@10: 0.073	Hits@5: 0.051	Hits@1: 0.006
2021-04-20 10:33:41,080 - Epoch: 2000	MRR: 0.039	Hits@10: 0.084	Hits@5: 0.058	Hits@1: 0.013
2021-04-20 10:49:24,605 - Epoch: 3000	MRR: 0.055	Hits@10: 0.105	Hits@5: 0.075	Hits@1: 0.022
2021-04-20 11:05:20,533 - Epoch: 4000	MRR: 0.071	Hits@10: 0.127	Hits@5: 0.094	Hits@1: 0.038
2021-04-20 11:20:47,390 - Epoch: 5000	MRR: 0.073	Hits@10: 0.133	Hits@5: 0.098	Hits@1: 0.034
2021-04-20 11:36:20,154 - Epoch: 6000	MRR: 0.076	Hits@10: 0.139	Hits@5: 0.106	Hits@1: 0.035
2021-04-20 11:51:37,499 - Epoch: 7000	MRR: 0.083	Hits@10: 0.152	Hits@5: 0.115	Hits@1: 0.037
2021-04-20 12:07:55,158 - Epoch: 8000	MRR: 0.083	Hits@10: 0.150	Hits@5: 0.116	Hits@1: 0.040
2021-04-20 12:23:13,522 - Epoch: 9000	MRR: 0.089	Hits@10: 0.156	Hits@5: 0.115	Hits@1: 0.048
2021-04-20 12:38:33,838 - Epoch: 10000	MRR: 0.093	Hits@10: 0.157	Hits@5: 0.118	Hits@1: 0.055
2021-04-20 12:53:19,698 - Epoch: 11000	MRR: 0.088	Hits@10: 0.155	Hits@5: 0.117	Hits@1: 0.048
2021-04-20 13:08:28,937 - Epoch: 12000	MRR: 0.086	Hits@10: 0.152	Hits@5: 0.118	Hits@1: 0.046
2021-04-20 13:23:46,329 - Epoch: 13000	MRR: 0.086	Hits@10: 0.152	Hits@5: 0.113	Hits@1: 0.045
2021-04-20 13:39:11,418 - Epoch: 14000	MRR: 0.088	Hits@10: 0.149	Hits@5: 0.113	Hits@1: 0.048
2021-04-20 13:54:09,191 - Epoch: 15000	MRR: 0.090	Hits@10: 0.151	Hits@5: 0.116	Hits@1: 0.049
2021-04-20 14:10:11,593 - Epoch: 16000	MRR: 0.092	Hits@10: 0.154	Hits@5: 0.120	Hits@1: 0.051
2021-04-20 14:25:24,318 - Epoch: 17000	MRR: 0.089	Hits@10: 0.159	Hits@5: 0.116	Hits@1: 0.048
