2021-06-01 16:13:33,117 - Epoch: 48000	MRR: 0.379	Hits@10: 0.427	Hits@5: 0.406	Hits@1: 0.349
2021-06-01 16:15:47,071 - Epoch: 49000	MRR: 0.377	Hits@10: 0.426	Hits@5: 0.406	Hits@1: 0.347
2021-06-01 16:18:03,233 - Epoch: 50000	MRR: 0.378	Hits@10: 0.427	Hits@5: 0.406	Hits@1: 0.347
2021-06-01 16:20:18,260 - Epoch: 51000	MRR: 0.369	Hits@10: 0.427	Hits@5: 0.406	Hits@1: 0.334
2021-06-01 16:22:33,932 - Epoch: 52000	MRR: 0.369	Hits@10: 0.422	Hits@5: 0.403	Hits@1: 0.334
2021-06-01 16:24:50,520 - Epoch: 53000	MRR: 0.344	Hits@10: 0.403	Hits@5: 0.379	Hits@1: 0.307
2021-06-01 16:27:06,970 - Epoch: 54000	MRR: 0.369	Hits@10: 0.426	Hits@5: 0.403	Hits@1: 0.335
2021-06-01 16:29:21,178 - Epoch: 55000	MRR: 0.382	Hits@10: 0.432	Hits@5: 0.411	Hits@1: 0.351
2021-06-01 16:31:41,975 - Epoch: 56000	MRR: 0.370	Hits@10: 0.426	Hits@5: 0.405	Hits@1: 0.336
2021-06-01 16:33:56,656 - Epoch: 57000	MRR: 0.371	Hits@10: 0.426	Hits@5: 0.407	Hits@1: 0.335
2021-06-01 16:36:11,503 - Epoch: 58000	MRR: 0.348	Hits@10: 0.389	Hits@5: 0.374	Hits@1: 0.320
2021-06-01 16:38:27,788 - Epoch: 59000	MRR: 0.347	Hits@10: 0.392	Hits@5: 0.372	Hits@1: 0.318
2021-06-01 16:40:44,035 - Epoch: 60000	MRR: 0.357	Hits@10: 0.395	Hits@5: 0.377	Hits@1: 0.331
2021-06-01 16:42:58,389 - Epoch: 61000	MRR: 0.368	Hits@10: 0.409	Hits@5: 0.393	Hits@1: 0.339
2021-06-01 16:45:14,702 - Epoch: 62000	MRR: 0.346	Hits@10: 0.394	Hits@5: 0.375	Hits@1: 0.316
2021-06-01 16:47:28,811 - Epoch: 63000	MRR: 0.320	Hits@10: 0.374	Hits@5: 0.347	Hits@1: 0.288
2021-06-01 16:49:43,170 - Epoch: 64000	MRR: 0.337	Hits@10: 0.386	Hits@5: 0.364	Hits@1: 0.305
2021-06-01 16:51:59,601 - Epoch: 65000	MRR: 0.330	Hits@10: 0.388	Hits@5: 0.356	Hits@1: 0.297
2021-06-01 16:54:16,423 - Epoch: 66000	MRR: 0.371	Hits@10: 0.409	Hits@5: 0.392	Hits@1: 0.344
2021-06-01 16:56:31,228 - Epoch: 67000	MRR: 0.345	Hits@10: 0.401	Hits@5: 0.377	Hits@1: 0.311
2021-06-01 16:58:47,741 - Epoch: 68000	MRR: 0.340	Hits@10: 0.390	Hits@5: 0.367	Hits@1: 0.310
2021-06-01 17:01:02,240 - Epoch: 69000	MRR: 0.324	Hits@10: 0.377	Hits@5: 0.350	Hits@1: 0.292
2021-06-01 17:03:16,798 - Epoch: 70000	MRR: 0.325	Hits@10: 0.377	Hits@5: 0.352	Hits@1: 0.295
