2021-04-21 16:09:41,842 - Epoch: 1000	MRR: 0.026	Hits@10: 0.075	Hits@5: 0.034	Hits@1: 0.007
2021-04-21 16:18:47,583 - Epoch: 2000	MRR: 0.051	Hits@10: 0.083	Hits@5: 0.057	Hits@1: 0.030
2021-04-21 16:27:49,848 - Epoch: 3000	MRR: 0.061	Hits@10: 0.113	Hits@5: 0.082	Hits@1: 0.026
2021-04-21 16:38:09,922 - Epoch: 4000	MRR: 0.066	Hits@10: 0.123	Hits@5: 0.088	Hits@1: 0.030
2021-04-21 16:47:47,210 - Epoch: 5000	MRR: 0.077	Hits@10: 0.133	Hits@5: 0.099	Hits@1: 0.046
2021-04-21 16:56:52,683 - Epoch: 6000	MRR: 0.081	Hits@10: 0.141	Hits@5: 0.110	Hits@1: 0.045
2021-04-21 17:07:31,315 - Epoch: 7000	MRR: 0.079	Hits@10: 0.127	Hits@5: 0.098	Hits@1: 0.046
2021-04-21 17:19:04,771 - Epoch: 8000	MRR: 0.076	Hits@10: 0.136	Hits@5: 0.100	Hits@1: 0.041
2021-04-21 17:27:59,667 - Epoch: 9000	MRR: 0.085	Hits@10: 0.153	Hits@5: 0.109	Hits@1: 0.047
2021-04-21 17:36:30,687 - Epoch: 10000	MRR: 0.083	Hits@10: 0.144	Hits@5: 0.110	Hits@1: 0.046
2021-04-21 17:45:28,845 - Epoch: 11000	MRR: 0.083	Hits@10: 0.144	Hits@5: 0.111	Hits@1: 0.044
2021-04-21 17:53:42,097 - Epoch: 12000	MRR: 0.095	Hits@10: 0.151	Hits@5: 0.118	Hits@1: 0.061
2021-04-21 18:02:21,169 - Epoch: 13000	MRR: 0.094	Hits@10: 0.143	Hits@5: 0.117	Hits@1: 0.061
2021-04-21 18:11:22,364 - Epoch: 14000	MRR: 0.089	Hits@10: 0.156	Hits@5: 0.123	Hits@1: 0.049
2021-04-21 18:19:48,103 - Epoch: 15000	MRR: 0.092	Hits@10: 0.153	Hits@5: 0.124	Hits@1: 0.054
2021-04-21 18:28:49,659 - Epoch: 16000	MRR: 0.092	Hits@10: 0.149	Hits@5: 0.121	Hits@1: 0.054
2021-04-21 18:37:37,855 - Epoch: 17000	MRR: 0.094	Hits@10: 0.159	Hits@5: 0.123	Hits@1: 0.052
2021-04-21 18:45:36,834 - Epoch: 18000	MRR: 0.091	Hits@10: 0.153	Hits@5: 0.126	Hits@1: 0.050
2021-04-21 18:54:24,392 - Epoch: 19000	MRR: 0.090	Hits@10: 0.155	Hits@5: 0.123	Hits@1: 0.051
2021-04-21 19:02:40,547 - Epoch: 20000	MRR: 0.096	Hits@10: 0.164	Hits@5: 0.126	Hits@1: 0.057
2021-04-21 19:11:21,904 - Epoch: 21000	MRR: 0.093	Hits@10: 0.160	Hits@5: 0.127	Hits@1: 0.052
2021-04-21 19:20:34,592 - Epoch: 22000	MRR: 0.096	Hits@10: 0.167	Hits@5: 0.127	Hits@1: 0.055
2021-04-21 19:28:48,461 - Epoch: 23000	MRR: 0.097	Hits@10: 0.165	Hits@5: 0.127	Hits@1: 0.058
2021-04-21 19:37:31,297 - Epoch: 24000	MRR: 0.095	Hits@10: 0.166	Hits@5: 0.124	Hits@1: 0.057
2021-04-21 19:46:12,191 - Epoch: 25000	MRR: 0.104	Hits@10: 0.175	Hits@5: 0.138	Hits@1: 0.064
2021-04-21 19:54:03,278 - Epoch: 26000	MRR: 0.093	Hits@10: 0.160	Hits@5: 0.132	Hits@1: 0.051
2021-04-21 20:03:03,841 - Epoch: 27000	MRR: 0.094	Hits@10: 0.172	Hits@5: 0.131	Hits@1: 0.050
2021-04-21 20:11:38,278 - Epoch: 28000	MRR: 0.093	Hits@10: 0.164	Hits@5: 0.132	Hits@1: 0.050
2021-04-21 20:20:16,588 - Epoch: 29000	MRR: 0.092	Hits@10: 0.165	Hits@5: 0.127	Hits@1: 0.046
2021-04-21 20:29:10,428 - Epoch: 30000	MRR: 0.093	Hits@10: 0.173	Hits@5: 0.136	Hits@1: 0.048
2021-04-21 20:37:02,983 - Epoch: 31000	MRR: 0.094	Hits@10: 0.159	Hits@5: 0.129	Hits@1: 0.050
2021-04-21 20:45:44,969 - Epoch: 32000	MRR: 0.098	Hits@10: 0.157	Hits@5: 0.131	Hits@1: 0.058
2021-04-21 20:54:36,305 - Epoch: 33000	MRR: 0.098	Hits@10: 0.166	Hits@5: 0.132	Hits@1: 0.055
2021-04-21 21:03:02,096 - Epoch: 34000	MRR: 0.097	Hits@10: 0.173	Hits@5: 0.138	Hits@1: 0.054
2021-04-21 21:12:18,991 - Epoch: 35000	MRR: 0.096	Hits@10: 0.162	Hits@5: 0.137	Hits@1: 0.053
2021-04-21 21:21:19,884 - Epoch: 36000	MRR: 0.092	Hits@10: 0.162	Hits@5: 0.131	Hits@1: 0.050
2021-04-21 21:29:41,805 - Epoch: 37000	MRR: 0.096	Hits@10: 0.165	Hits@5: 0.131	Hits@1: 0.054
2021-04-21 21:38:39,004 - Epoch: 38000	MRR: 0.093	Hits@10: 0.159	Hits@5: 0.128	Hits@1: 0.050
2021-04-21 21:47:03,105 - Epoch: 39000	MRR: 0.098	Hits@10: 0.167	Hits@5: 0.133	Hits@1: 0.055
2021-04-21 21:55:36,376 - Epoch: 40000	MRR: 0.100	Hits@10: 0.174	Hits@5: 0.135	Hits@1: 0.056
2021-04-21 22:04:48,298 - Epoch: 41000	MRR: 0.097	Hits@10: 0.171	Hits@5: 0.137	Hits@1: 0.050
2021-04-21 22:13:25,949 - Epoch: 42000	MRR: 0.105	Hits@10: 0.179	Hits@5: 0.139	Hits@1: 0.063
2021-04-21 22:21:19,564 - Epoch: 43000	MRR: 0.094	Hits@10: 0.170	Hits@5: 0.128	Hits@1: 0.048
2021-04-21 22:29:29,507 - Epoch: 44000	MRR: 0.094	Hits@10: 0.161	Hits@5: 0.130	Hits@1: 0.053
2021-04-21 22:36:55,540 - Epoch: 45000	MRR: 0.092	Hits@10: 0.165	Hits@5: 0.128	Hits@1: 0.050
2021-04-21 22:44:39,614 - Epoch: 46000	MRR: 0.092	Hits@10: 0.167	Hits@5: 0.126	Hits@1: 0.052
2021-04-21 22:52:37,536 - Epoch: 47000	MRR: 0.096	Hits@10: 0.164	Hits@5: 0.129	Hits@1: 0.055
